SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
1032,11,2218,177,1,0.0,0.0,2018-04-08 22:57:28.100,EYRBXJTJ6SBKABID7V81
1033,12,12712,34,4,0.0,0.0,2018-02-17 02:12:12.700,V5OTXMK404P429O9689S
1034,18,32277,94,9,0.0,0.0,2018-04-08 09:41:52.430,05V8NBS30P86SIT3HZX8
1035,2,64613,4,17,0.0,0.0,2018-05-03 15:38:21.050,6OLF72T30NZ8RVZTL9BR
1036,19,82635,405,21,0.0,0.0,2018-01-01 11:06:51.170,ZFGXAQV6O8CK4TH9SG8Z
1037,6,11352,200,3,0.0,0.0,2018-01-29 21:33:45.760,Z18X0NTAWPLHE695HXCY
1038,22,92452,424,24,0.0,0.0,2018-04-05 17:55:46.640,BENON1IJST2S0ZD8Z921
1039,23,37158,431,10,0.0,0.0,2018-04-17 10:19:28.070,SJQ3PM74AIW12NML9DLB
1040,10,73403,348,19,0.0,0.0,2018-02-14 15:42:51.290,3VJOD6VXIN9W0JVWLXEA
1041,3,28328,239,8,0.0,0.0,2018-05-07 04:56:03.410,IA6RYCRMQVGQ5ON6ECGB
1042,3,55959,112,15,0.0,0.0,2018-02-13 12:49:49.570,SUM413QOOG71BLKCWFU4
1043,22,26793,114,7,0.2,0.0,2018-01-03 05:58:07.690,RSS5VV7P6LYY8PFKMW80
1044,15,67772,121,18,0.2,0.0,2018-01-03 21:31:07.110,2F9PU22UHWL6W02TZ68J
1045,6,80521,317,21,0.0,0.0,2018-01-17 14:30:16.560,HV822V5SAJM4DPCIG0S4
1046,9,34147,354,9,0.0,0.0,2018-02-12 03:49:36.730,OODRBODQNQ0HYKK1MS6X
1047,19,42712,401,11,0.0,0.0,2018-03-26 09:31:55.090,7DY2JBQAI5FE3S6VAQ7S
1048,23,53921,182,14,0.0,0.0,2018-04-18 22:30:08.020,MTMNE4SHT8M7UHBEPSCM
1049,19,14211,310,4,0.0,0.0,2018-01-15 19:52:16.690,5KK2VRE6C1Z5ZKJCE57X
1050,10,8808,265,3,0.0,0.0,2018-05-01 18:15:43.980,OXS78BUHLYU5MH91KICE
1051,20,7678,188,2,0.0,0.0,2018-02-18 12:51:09.770,H7M1UWS1AN5PMGMRVMFJ
1052,2,86841,267,22,0.0,0.0,2018-04-06 21:06:29.560,Q250C3ABTMUJH7Q65EF2
1053,16,20262,445,6,0.0,0.0,2018-02-07 00:03:17.260,AAOG01M9PVWUMQ4H1HTH
1054,7,63146,71,16,0.0,0.0,2018-03-15 02:14:21.060,G1B549WLP80H9GSGKC1O
1055,3,40182,165,11,0.0,0.0,2018-02-04 23:54:44.740,4QXPVGLO4WMKPT9DAVRP
1056,12,73663,281,19,0.2,0.0,2018-03-30 12:34:23.680,ZNWCCAC1G5RTOCADG8TB
1057,7,3674,74,1,0.0,0.0,2018-04-16 04:14:28.450,KCEWKMI29G9YE431CI59
1058,4,53824,288,14,0.0,0.0,2018-02-14 14:28:22.350,NQUR1HZZUMYEQEAHGSOT
1059,22,26736,118,7,0.0,0.0,2018-02-25 18:58:23.610,7OHU976C3QN1AXLJ4I4J
1060,11,87540,255,23,0.0,0.0,2018-03-12 10:21:04.990,FTBKOPSJVPHGNG2DXR9S
1061,10,60276,192,16,0.0,0.0,2018-01-19 13:30:00.000,QWBCFHPYBAJAVRU6ALIE
1062,17,9689,67,3,0.0,0.0,2018-01-12 12:06:26.130,706LMGJ67QURGOXZ7973
1063,11,20351,145,6,0.0,0.0,2018-01-11 00:40:18.130,KFX6SO76N6RDSJW4RS15
1064,6,45586,134,12,0.0,0.0,2018-04-24 10:21:51.060,3JPJE3X62BAB8NK9FURC
1065,7,27844,141,8,0.0,0.0,2018-01-27 11:10:57.220,KJ3DN40VGG6XTGW8MDL9
1066,7,36241,451,10,0.0,0.0,2018-03-24 11:33:45.400,KUH2KWBVCYATRIZL5RYX
1067,13,51465,1,14,0.0,0.0,2018-02-22 11:38:32.200,MV4DE6O1SG63Z0OMA38O
1068,13,72577,6,19,0.0,0.0,2018-04-07 05:14:58.690,4IV42YWMGMMCPYZCP5PN
1069,19,50549,258,13,0.0,0.0,2018-01-05 19:09:11.830,JH4PRIAZVNP8CHC88C8R
1070,2,24351,11,7,0.0,0.0,2018-03-12 07:18:42.760,BUJRA1O9LXJ04K1QEAFL
1071,17,72804,127,19,0.0,0.0,2018-02-04 22:07:34.940,LYW3CGN3GSHWF8NKYHHL
1072,3,70832,59,18,0.0,0.0,2018-04-25 08:16:48.080,AP677XAIU1S5SQVNNXK1
1073,8,86109,91,22,0.0,0.0,2018-03-20 17:35:14.050,4514PCE6GTY0WB8PV5JC
1074,16,27887,87,8,0.0,0.0,2018-01-13 15:43:43.240,LRPQMIRXBJWKK5K52IKW
1075,7,46665,128,12,0.0,0.0,2018-01-27 13:57:18.770,E8U5WFMYRS0OJJDCE2UM
1076,16,78853,215,20,0.0,0.0,2018-03-01 13:04:26.300,491FB5NJTNZF97JULQ24
1077,14,47778,381,13,0.2,0.0,2018-02-06 08:51:47.180,JRWW0M7TOFQA29YTPL9Y
1078,10,26128,13,7,0.0,0.0,2018-02-17 08:06:41.990,Y418ABUHTBRHALI4JAJG
1079,16,18594,438,5,0.0,0.0,2018-03-09 05:21:24.290,47857YK1V5T6KLNUNQBC
1080,11,86736,5,22,0.0,0.0,2018-04-05 19:12:20.180,V4YTSNGO6AQIOTXS22CA
1081,13,29825,200,8,0.2,0.0,2018-03-08 00:38:41.060,X6XBQ0VAVK84E83ACFA4
1082,9,27560,285,7,0.0,0.0,2018-02-01 19:22:37.700,PV3NWRP2KNY2VXX0H1NL
1083,22,19976,60,6,0.0,0.0,2018-04-06 02:19:36.250,AQHD9KTIQN1538BUNU95
1084,23,87813,345,23,0.0,0.0,2018-04-03 12:30:19.350,BW92JB59UDNJXF4LAM6V
1085,6,25652,357,7,0.0,0.0,2018-04-23 11:24:15.670,U0WWRPL6U7DF6YT8BQ9O
1086,20,13641,251,4,0.0,0.0,2018-02-06 10:12:25.580,VADM6T68D739OHVC5SLJ
1087,18,80715,185,21,0.2,0.0,2018-03-02 22:54:10.830,05A3RGBDYWW7BYQJALWF
1088,5,48325,416,13,0.0,0.0,2018-04-13 23:57:51.640,G0A6IHXV6YO45V43JFCV
1089,15,90854,382,23,0.0,0.0,2018-03-04 09:47:07.680,EA61CI5TV6O45J5ZW8YD
1090,14,89709,175,23,0.0,0.0,2018-02-04 03:03:57.370,SY7352LFQ6KJ22P345YS
1091,12,78961,332,20,0.2,0.0,2018-01-25 06:52:22.730,ARZZZCZ4M6DIDLBZY7GK
1092,2,56288,365,15,0.0,0.0,,404K3GFWS20LGH7836QL
1093,23,65717,307,17,0.0,0.0,2018-04-24 07:05:23.410,4Z61OGD46YI7N6QUFVVK
1094,13,48378,177,13,0.0,0.0,2018-02-08 22:57:23.030,U4DXW44QU1PY3Z1YJE01
1095,23,13128,156,4,0.0,0.0,2018-02-05 23:58:23.070,L4HDTBHDOAV13AUS4SC9
1096,10,18640,173,5,0.0,0.0,2018-01-27 02:12:51.280,CXS9K6OWWGUJG80VJ3TN
1097,15,35609,420,10,0.1,0.0,2018-04-25 16:49:37.280,5RTWZP65EMORD97P494S
1098,17,79966,432,21,0.2,0.0,2018-02-03 12:09:31.440,ST1IN1UXKOJM165YCKHI
1099,9,39929,433,11,0.2,0.0,2018-01-18 19:36:16.630,HU6R2ZT6FTOUVDXSECNB
1100,22,44280,318,12,0.0,0.0,2018-04-16 10:20:09.900,TX45C21QRONARAYURL21
1101,20,81442,353,21,0.0,0.0,2018-03-05 02:56:31.160,5UUR6T86Y8T6INW1LPWS
1102,6,68895,395,18,0.0,0.0,2018-04-29 16:11:04.530,O50K42YXMQLAHO2AD69S
1103,4,3372,377,1,0.0,0.0,2018-04-28 04:16:56.410,TGU48N2T5V699HPU72R9
1104,17,88620,300,23,0.2,0.0,2018-04-14 03:20:56.190,BH7V0ZTR8IMZWUO6GVFW
1105,17,34763,139,9,0.0,0.0,2018-03-15 12:33:33.940,HVF077CG64IJBHZM88N8
1106,18,35605,129,10,0.2,0.0,2018-03-27 20:08:09.040,XCJADM1NQ6BC4TMSVSSH
1107,18,733,176,1,0.0,0.0,2018-03-05 04:34:21.690,1E3FLDOJ8MRO2KIVQULB
1108,1,91135,358,24,0.0,0.0,2018-01-18 03:31:15.510,FX667ODUCFVRQVYFVR9C
1109,1,16481,396,5,0.1,0.0,2018-01-25 08:19:34.010,IJKO193W4X65ILGX8EPB
1110,10,60088,402,16,0.0,0.0,2018-02-16 12:17:02.290,V7VWBPKGV2CYOXDMI5E9
1111,22,25885,353,7,0.1,0.0,2018-04-15 10:50:18.450,7HOL89HIMDK1DMCORQJJ
1112,20,76305,61,20,0.0,0.0,2018-02-22 03:42:36.490,9UU6TO3AQ8A1RNP6A2F2
1113,12,35231,302,9,0.0,0.0,2018-02-27 20:07:46.450,8PSXBA0XQEVQHYMUFELE
1114,12,38759,113,10,0.1,0.0,2018-04-17 09:06:58.060,W5AZMZNHHN3HJ0528ID2
1115,21,57716,55,15,0.0,0.0,2018-03-31 23:46:03.430,ZTEBAP2CVOUNPCKIYOBD
1116,1,32716,360,9,0.2,0.0,2018-01-05 09:42:23.920,9QR8YXHR6W7CUWBVNBAK
1117,19,88473,7,23,0.1,0.0,2018-04-26 18:07:22.310,LZ9TTOLKAT2OXQ2N2CRL
1118,12,31297,252,8,0.0,0.0,2018-02-15 09:46:49.880,PRNBUF8MAD0SAORHF48V
1119,23,19935,230,6,0.0,0.0,2018-02-16 12:09:58.790,W24NX687LYIZJW7MHY9C
1120,10,14204,343,4,0.2,0.0,2018-01-01 22:57:35.390,ZG1WM1B5M8JPESPIOX80
1121,13,54285,267,14,0.0,0.0,2018-04-30 00:58:31.640,PEISRSJVY5ZJ8XM2RB4X
1122,8,3140,37,1,0.0,0.0,2018-01-22 12:39:34.560,YQZ943I3T11CI91J3U9S
1123,21,80482,77,21,0.0,0.0,,O2J65V2FWM33DROIIMO0
1124,5,59599,83,16,0.0,0.0,2018-03-20 11:40:40.570,44Y6QNLINGV4R9OF3Y7F
1125,13,44149,131,12,0.0,0.0,2018-02-03 19:27:51.000,WEX94HC1K7LRIJXLZF7H
1126,15,16517,214,5,0.0,0.0,2018-04-10 16:05:14.460,958YMIZ2FOHK38P0XL68
1127,3,5116,205,2,0.2,0.0,2018-02-16 00:26:20.030,389C9PRT3JZYQN9PAIZD
1128,18,37732,367,10,0.1,0.0,2018-02-20 15:02:11.530,4J47EB7L2T19F5XYLCS8
1129,16,14760,384,4,0.0,0.0,2018-03-17 09:19:25.040,B4HMCLGAN26VIYP55UEK
1130,21,28026,407,8,0.1,0.0,2018-02-12 17:36:50.970,1QXOBHBRO565PSFMK1PQ
1131,1,43245,248,11,0.0,0.0,2018-04-26 13:30:51.960,EQVEW77SGIDO0AEJX144
1132,20,66572,401,17,0.0,0.0,2018-02-10 21:07:41.500,YWZPT59JLSPTWMZ2AE93
1133,2,84959,33,22,0.0,0.0,2018-01-27 00:54:54.860,8NSHPI03M0LLSFUVO32Y
1134,17,73073,120,19,0.0,0.0,2018-01-19 13:15:30.540,UPOU3NFGMMU1KQ9683M9
1135,14,5295,104,2,0.0,0.0,2018-03-12 21:46:32.090,YS384647MB75PDY4MLUL
1136,7,59689,257,16,0.0,0.0,2018-01-05 02:24:53.120,0DRK8PLOFZFPSWWLMYHA
1137,5,24188,361,7,0.0,0.0,2018-04-16 03:01:15.660,ZBMVUCA2LISNTYFCNWHJ
1138,5,30116,212,8,0.0,0.0,2018-03-19 20:21:44.660,7BSGWG1I0MDBD024PDCA
1139,6,53050,207,14,0.0,0.0,2018-02-27 16:01:41.510,THN1ZYH8Y2ZQQS0UEXV9
1140,12,88807,228,23,0.0,0.0,2018-01-22 13:46:02.310,LVECGXC8YI49XDT5FXIJ
1141,3,12908,75,4,0.1,0.0,2018-01-07 16:22:10.310,2KDKN729AGG028M8PI04
1142,18,88340,280,23,0.0,0.0,2018-02-19 06:49:53.970,ZJVGTE6PZZDP9IA1RTQA
1143,4,31845,21,9,0.0,0.0,2018-01-20 06:41:10.060,N2O9U56XQFIFA31I4TSV
1144,5,30767,432,8,0.0,0.0,2018-02-06 14:34:36.810,BG3ASQC7XOAU1BG67Y9Z
1145,16,63824,275,17,0.0,0.0,2018-02-26 11:40:49.340,8KVAYF8INZXFDCLKY2FU
1146,15,2656,271,1,0.0,0.0,2018-03-28 22:56:49.240,TQ8K8RLBWVJVS2W80TA4
1147,14,21058,63,6,0.1,0.0,2018-04-21 23:21:20.890,9OCFNZUM8VU52FTNPQNM
1148,12,26958,194,7,0.0,0.0,2018-04-06 10:44:36.280,R3EJL9PCX84P1J1V5KRQ
1149,16,89421,122,23,0.1,0.0,2018-01-07 21:58:25.340,NZOQQM3KA3NHHILXV2Q5
1150,23,79171,249,21,0.0,0.0,2018-03-19 23:11:19.610,ANPF1WRRJ5VVH33PSVML
1151,14,28927,166,8,0.0,0.0,2018-02-01 14:15:59.140,N4H8J1GY9I1LGCCZAPQC
1152,4,4312,168,2,0.0,0.0,2018-02-09 08:05:28.980,QXRL0FH7373JHNJ87HVA
1153,17,60032,203,16,0.0,0.0,2018-03-11 07:02:47.390,ANUA0QRQI5V9YW6QMILZ
1154,23,25725,90,7,0.0,0.0,2018-04-26 23:59:32.660,6AX2YPTQ27V20GAXB0OP
1155,10,88755,52,23,0.0,0.0,2018-01-17 20:38:41.240,K189JRCHLZ9A23CW711Y
1156,13,78303,317,20,0.0,0.0,2018-04-26 09:21:38.260,GY07XGWTAIW9AM9PSFYG
1157,8,87172,319,23,0.0,0.0,2018-02-11 14:16:56.600,G8MRYDY14YNRG4382LAG
1158,22,42533,294,11,0.1,0.0,2018-02-10 04:30:23.960,AHC1RG36FM3HRZQDGY3Y
1159,4,44471,170,12,0.0,0.0,2018-03-25 08:49:05.400,6K9ITI5HQTN0K5Q9Q6WU
1160,2,18247,377,5,0.0,0.0,2018-01-04 11:15:41.730,OCK9P4DUMN7HW4X3IYYX
1161,15,30489,377,8,0.0,0.0,2018-01-28 12:07:13.910,OSFG7TZ4QR63XH7O83DS
1162,23,61761,262,16,0.0,0.0,2018-02-05 05:05:57.500,46FIN1T678XX60K4TIBE
1163,8,76376,426,20,0.0,0.0,2018-04-27 19:14:56.660,VV0EZMPEAUL50KL0XJR5
1164,4,87215,441,23,0.0,0.0,2018-04-14 09:54:24.550,IJ95QHNKFL1EY8BE4NE4
1165,9,16843,155,5,0.0,0.0,2018-02-07 18:48:42.060,XDBR5FY4VYJ8SCCR8851
1166,2,58073,404,15,0.1,0.0,2018-01-06 15:09:20.790,U9JR2C9LTVC05L5XDK2O
1167,19,90106,29,23,0.0,0.0,2018-03-20 09:55:23.590,KMI56VZNVF93Y24S032P
1168,18,60918,183,16,0.0,0.0,2018-02-03 14:27:05.940,1267MR6TUN2CDAM1LWHA
1169,21,33464,10,9,0.0,0.0,2018-04-26 22:21:14.370,YG3X6J05DHZZXJJBXJ4S
1170,14,96786,250,25,0.0,0.0,2018-04-13 06:42:04.940,0R7QLSIQE7LEK2M3AG75
1171,19,8529,451,3,0.0,0.0,2018-04-24 20:44:47.780,H62CFQ2QODCH3YPV7LQI
1172,15,58357,247,15,0.0,0.0,2018-02-25 13:20:39.270,YAELDGX7N2WM7IK4D61F
1173,6,77007,46,20,0.0,0.0,2018-02-28 02:05:40.790,QT8XH4W82VGN7JWOR1A5
1174,12,29887,2,8,0.0,0.0,2018-01-24 20:00:47.570,1AGUVF4RTFP2F8G5NWC0
1175,7,1296,269,1,0.2,0.0,2018-02-09 19:47:48.470,K7FZZZOGM4RAHOJR2LPS
1176,18,64705,440,17,0.0,0.0,2018-03-22 16:07:41.430,9GRLSAFI35X4JH21VWFG
1177,4,70055,17,18,0.0,0.0,2018-04-10 18:17:21.580,6AYRYJWDKBM8IARND7P8
1178,16,49715,98,13,0.0,0.0,2018-04-24 22:04:57.750,IYT6X7HQ7OAB525TUTQI
1179,13,94534,261,24,0.0,0.0,2018-01-22 23:59:51.220,IUBW06BDIOP7DNC4L0CF
1180,21,41494,313,11,0.2,0.0,2018-03-17 20:31:01.770,DMCXC7MUJEYPS04IAX05
1181,1,94219,152,24,0.0,0.0,2018-04-28 16:43:53.580,P0K3SESO8TE3H47YZOYP
1182,15,76917,12,20,0.0,0.0,2018-03-21 13:41:43.760,YARILN8MB3B9AOLSTKST
1183,3,47070,245,12,0.0,0.0,2018-02-13 17:03:46.180,ALKMAVWJB81GTQQSL6RK
1184,17,34349,136,9,0.0,0.0,2018-05-07 10:08:05.440,XP2T7GM5535VDOP7VBSB
1185,7,97859,241,25,0.0,0.0,2018-01-12 03:20:51.820,0UASGYV07E184DVIS3EA
1186,21,38934,80,10,0.0,0.0,2018-03-18 05:25:22.970,54VKG11LPUY9YXUR0QIQ
1187,4,6541,198,2,0.0,0.0,2018-04-11 14:04:54.120,XP4N8BTO38D1OUPE70WU
1188,2,59234,395,15,0.0,0.0,2018-02-09 00:55:22.210,IJ3Z5G0QSCWJ97FRX8Q7
1189,7,83078,69,22,0.2,0.0,2018-01-02 16:36:49.300,MMK7A24DSQLWQF60O2UT
1190,2,25752,240,7,0.0,0.0,2018-03-26 12:24:53.830,AVGIFNAMAS5MHVXIRVEV
1191,23,71277,391,19,0.0,0.0,2018-04-02 12:07:56.520,ZMAMIS9Q85VEYBQ3PUEU
1192,6,80415,67,21,0.0,0.0,2018-03-06 22:30:51.690,HYG99J9IW7GXLB96VXV1
1193,1,84405,43,22,0.1,0.0,2018-05-04 11:32:39.260,1M98IK6E20Z1LHOUC88Z
1194,4,34803,282,9,0.0,0.0,2018-02-24 04:45:59.780,CXFGC0HXTXJSVGB70QZ2
1195,21,58318,303,15,0.0,0.0,2018-05-04 01:38:48.400,U7HVZTKBION1NPPUS6JO
1196,3,49907,266,13,0.0,0.0,2018-04-11 11:16:12.820,92G9Q1CNBI8X3HQXKD6W
1197,10,11965,306,4,0.1,0.0,2018-03-03 11:34:57.320,A8WQ7QMC8KFENL40M8S8
1198,1,43389,33,11,0.0,0.0,2018-02-14 20:46:45.520,66E4J8YW7SDRUYTKIJBQ
1199,20,13925,277,4,0.0,0.0,2018-05-08 19:45:54.760,3XTIGWLXY4EOY32HLNIN
1200,15,5752,323,2,0.0,0.0,2018-02-20 20:31:28.550,1R2MTMAG3PGHD38KL3BC
1201,20,11310,243,3,0.0,0.0,2018-01-09 13:01:25.640,8OY3WUR2WWS2U16QWN9A
1202,20,58899,332,15,0.0,0.0,2018-03-19 08:54:14.940,VEX6KZTX0J6AHT23JWRJ
1203,15,92253,184,24,0.0,0.0,2018-04-19 12:23:21.910,6SOFJ22TPG21ID90WBUX
1204,2,91394,325,24,0.0,0.0,2018-02-03 15:16:20.410,WCMRC83NDQHR2OM9R1XR
1205,4,70643,250,18,0.0,0.0,2018-04-04 02:26:31.830,A348YFS3MKWM89F1N6TY
1206,22,69329,371,18,0.0,0.0,2018-04-16 00:55:19.880,CPKAGPNR4AX52M9HIETB
1207,22,26064,123,7,0.0,0.0,2018-04-21 05:59:48.190,Q5K5TE673V4TWYDKYHQ4
1208,5,30145,201,8,0.0,0.0,2018-02-15 11:01:59.810,IAZG6N5K5R0MMMJZ5NAH
1209,16,24430,274,7,0.0,0.0,,0FSC5NWWKW2688ULOMQ0
1210,15,24050,64,7,0.0,0.0,2018-03-18 04:11:44.180,Y3469CTKSUFNSHV731Z9
1211,9,8249,300,3,0.0,0.0,2018-03-07 04:30:59.810,KVXGEEPEG1KGW2BO6VB2
1212,15,37457,222,10,0.0,0.0,2018-01-16 15:04:16.680,R1MIFQZDLLQQZD76QVY4
1213,10,46758,33,12,0.0,0.0,2018-02-26 16:11:58.860,BTV6WFJJX5O6BSTBXZNP
1214,7,2978,310,1,0.0,0.0,2018-01-19 04:30:32.730,VFTPWO3HG0DY5G8QCJBF
1215,2,22788,226,6,0.0,0.0,2018-01-08 12:18:03.620,NF2JNKEVSWAE5FD2GZQG
1216,1,52331,366,14,0.1,0.0,2018-01-15 18:31:48.150,H4A85CLKLFBA670Q683P
1217,21,14691,18,4,0.0,0.0,2018-03-18 22:25:30.160,N42JZ0UOVJKZT6BRBH8T
1218,15,42028,291,11,0.0,0.0,2018-05-01 12:02:11.320,7GY4Z7DBAQNQFT07O6BQ
1219,20,88115,200,23,0.0,0.0,2018-04-30 09:06:51.220,QWQBC1PZUQUWAGO4F0SH
1220,12,76669,76,20,0.2,0.0,2018-04-03 06:33:32.730,KSX8DCBKMBW2FGJ7SM6O
1221,21,51533,206,14,0.0,0.0,2018-04-01 13:23:19.090,GZST4DB395I8I53T2ZOD
1222,17,30873,86,8,0.0,0.0,2018-02-04 01:04:26.680,8FYTUZ4WMDMT04S5E8ZZ
1223,11,76600,114,20,0.0,0.0,2018-02-09 09:00:01.380,C5EUXBGEQNHAX8KU0AD6
1224,19,7713,223,2,0.0,0.0,2018-02-01 21:50:16.640,NSWFH1AONQPEXV9JZXOO
1225,15,25510,312,7,0.0,0.0,2018-02-01 09:56:20.530,WQ4I3W8AEYLS9PDHEF95
1226,13,26873,385,7,0.0,0.0,2018-01-11 18:34:08.410,2WSVZCBA0COIQR2SWE52
1227,14,72712,205,19,0.0,0.0,2018-02-18 22:13:56.080,8R3LO5V2LHEIQTTBM3JW
1228,2,42204,216,11,0.0,0.0,2018-03-03 01:48:00.010,EMW9JYBPH143DT4PAB7G
1229,15,70329,152,18,0.0,0.0,2018-01-04 21:19:41.010,FUA0ZX8G9AL6CU56C57K
1230,5,50149,3,13,0.0,0.0,2018-01-30 18:21:59.180,3GAEDZOMCSCFSYRM9K02
1231,9,52740,134,14,0.0,0.0,2018-03-10 08:31:35.660,7QIX0ZZIX5ZWUCEZLLYK
1232,4,26666,437,7,0.0,0.0,2018-01-20 04:32:44.110,XI9QJVEJ2L6H4VPRHC0P
1233,20,35791,273,10,0.0,0.0,2018-02-24 21:30:36.060,FMCJYMCMNY2IFA897H3K
1234,22,88783,391,23,0.2,0.0,2018-04-26 02:19:03.000,UKTFQGO849XVQHVW6L81
1235,2,30184,70,8,0.0,0.0,2018-04-11 03:28:22.670,FN3YOKHHAVW44K1J475O
1236,5,35320,272,9,0.0,0.0,2018-03-09 07:29:36.130,JO5NPSCC0VUJ2FXPG1W6
1237,23,83424,280,22,0.0,0.0,2018-02-10 07:49:38.630,TE0QLXUD1E3DIVYYBZR5
1238,1,54435,373,14,0.2,0.0,2018-04-11 01:18:21.850,902L243TO59HNPA4X3VI
1239,13,62466,338,16,0.0,0.0,2018-01-11 01:47:25.770,YHR5JJZR5151LJEY4JSQ
1240,8,28530,322,8,0.2,0.0,2018-02-03 07:41:33.600,D8TVV5OUEWWN5AIAFIK4
1241,22,12870,409,4,0.0,0.0,2018-02-05 02:25:31.950,I34F16W5SJ2RFL8XAOEB
1242,22,75155,450,20,0.2,0.0,2018-04-05 23:25:34.790,R58EG9VNP17LHU4PFTZS
1243,10,34804,121,9,0.1,0.0,2018-02-25 03:02:54.300,LCTVPPAD5T6T5RYV1LX0
1244,16,59028,5,15,0.2,0.0,2018-04-02 20:43:38.030,2IU5XQ48UVEJ85TEJQJL
1245,17,17504,392,5,0.0,0.0,2018-03-07 12:05:49.500,J71SC36UE82R6IUZPSZ5
1246,8,33820,170,9,0.0,0.0,2018-03-10 21:20:37.140,BYSAWM5GHUDF7JATDKNX
1247,20,33658,34,9,0.2,0.0,2018-02-04 19:55:57.660,FNBR2MYFTYKF5798IGH1
1248,18,81428,186,21,0.0,0.0,2018-02-16 18:00:18.960,WDPBYZJ6C7B8QWAGIUZ6
1249,3,12016,57,4,0.0,0.0,2018-04-26 23:14:35.630,OWT01B0KU45W0I9MG3NF
1250,20,5987,390,2,0.0,0.0,2018-02-09 10:14:11.620,HQ87FBYR0LHUC8HVBXNI
1251,6,35216,248,9,0.0,0.0,2018-02-16 03:13:18.230,H35BPD1T1RCRS65KTM02
1252,19,68697,15,18,0.0,0.0,2018-04-19 23:14:01.500,UIO1OARQ55ZWNZN2VPYX
1253,4,54033,285,14,0.0,0.0,2018-03-13 02:28:06.100,YU53K1CBHBMGSNKH9129
1254,8,36016,202,10,0.0,0.0,2018-03-23 14:13:12.790,WLCU57IHXW24UVOJX48F
1255,17,52978,117,14,0.0,0.0,2018-02-07 06:22:35.660,NUDFUC2LLNVOU28S9EUU
1256,3,79196,157,21,0.0,0.0,2018-01-17 19:27:01.870,JEKCXRVYBXTTN8QZEAUF
1257,9,81059,219,21,0.0,0.0,2018-04-09 04:01:24.270,C96F0TGQOPELL3GS3WL7
1258,19,84540,414,22,0.0,0.0,2018-02-15 11:03:58.300,9P1V7TITU3ZEW75DWXXF
1259,10,65885,13,17,0.0,0.0,2018-03-19 02:27:01.370,N8F724A6BE98A2J4KSZX
1260,14,43770,318,12,0.0,0.0,2018-01-23 20:42:11.990,ULE6OWBE6YNREMHMN4P7
1261,9,95377,167,25,0.0,0.0,2018-02-14 04:12:35.750,JPQ6M4L8C4YHBSN01D8Y
1262,20,82619,359,21,0.0,0.0,2018-02-13 23:07:19.860,4GMGWF2IXOAQ9BWO01RP
1263,14,58576,50,15,0.0,0.0,2018-04-17 08:40:07.180,UTO92TTMMRG8UE93QQOJ
1264,12,73041,271,19,0.1,0.0,2018-01-16 16:40:00.630,EGNR2HRC0BG9M9MX6TM8
1265,7,70069,382,18,0.0,0.0,2018-01-08 19:40:08.520,BWTHFWNKAB25FGC1I0C2
1266,6,80342,316,21,0.0,0.0,2018-02-15 23:58:15.700,LF0Z84M6JW2BU2KTAML4
1267,18,1666,401,1,0.2,0.0,2018-03-31 17:33:40.630,Q0D36T9VOTA6MQHTH6S0
1268,12,56735,95,15,0.0,0.0,2018-03-12 13:52:55.870,QE0ULDS77DQYIUFMV1AC
1269,5,71553,240,19,0.0,0.0,2018-02-17 01:02:10.070,U3S57C20SGT3DZLD9LGG
1270,20,86228,406,22,0.0,0.0,2018-03-11 04:48:27.500,GGJ73V16M5HN3WB7PD0P
1271,1,67667,86,18,0.0,0.0,2018-04-14 10:42:09.520,FXXU4UT8MFUVMDM9X3H1
1272,20,59016,98,15,0.0,0.0,2018-04-16 21:07:08.320,6BBGA3A6J8FRG1JLDZ08
1273,2,78322,406,20,0.0,0.0,2018-04-21 10:14:45.550,0PMRGIOYR9JOE8LMETRJ
1274,12,59586,331,16,0.0,0.0,2018-03-28 01:25:17.610,27E46C3NK4GSV6MPOULL
1275,14,63799,119,17,0.0,0.0,2018-02-27 04:08:00.780,SZW21TXZY59PVXH8N96L
1276,23,75137,209,20,0.0,0.0,2018-05-05 13:57:44.310,742WI2ZWQZ6XUA8H25I5
1277,8,94828,417,25,0.0,0.0,2018-04-18 22:01:32.380,LY73084G0KEZXKUT6IRX
1278,19,17572,110,5,0.0,0.0,2018-03-18 12:16:23.350,852R0N9QL4NFLM6VSITV
1279,2,88969,284,23,0.2,0.0,,PFRYWPEOVMR8MDT4C0KV
1280,8,90449,142,23,0.0,0.0,2018-04-06 09:44:27.140,FFRKCXOYD0X2MIQBT3XU
1281,17,91975,351,24,0.0,0.0,2018-04-02 12:35:43.390,PIV7Z9CQGH80Q900DKRQ
1282,19,90043,19,23,0.0,0.0,2018-04-15 22:38:10.750,ILT60U3TIWM0OQWVCCOB
1283,22,30189,160,8,0.0,0.0,2018-01-03 04:13:37.120,XIO1W9PBFI54C7X11ZF9
1284,18,64342,214,17,0.0,0.0,2018-03-16 02:33:24.380,XLL01I34173FHK2544KD
1285,22,14933,208,4,0.2,0.0,2018-04-04 11:05:29.390,3DGVBJZTBD91BZX31UQM
1286,13,82803,120,21,0.0,0.0,2018-04-23 15:08:40.950,EA2PUMUWWVUWEU744QZ4
